,id,lat,lon,elevation,state,desc
1097,USW00094052,45.5464,-100.4078,522.7,SD,MOBRIDGE MUNI AP
1098,USW00094053,42.0647,-104.1528,1281.7,WY,TORRINGTON MUNI AP
1099,USW00094054,44.3814,-106.7211,1513.9,WY,BUFFALO JOHNSON CO AP
1100,USW00094055,46.3583,-104.2500,905.6,MT,MUNI AP
1101,USW00094056,45.0319,-102.0192,786.4,SD,MUNI AP
1102,USW00094057,42.7972,-105.3856,1502.4,WY,DOUGLAS CONVERSE CO AP
1103,USW00094059,48.4886,-105.2097,805.6,MT,POINT 34 NE
1104,USW00094060,48.3083,-105.1017,635.5,MT,POINT 29 ENE
1105,USW00094074,40.8067,-104.7553,1642.9,CO,NUNN 7 NNE
1106,USW00094075,40.0353,-105.5408,2995.6,CO,BOULDER 14 W
1107,USW00094077,42.4247,-103.7364,1342.9,NE,HARRISON 20 SSE
1108,USW00094078,42.6753,-108.6686,1759.6,WY,LANDER 11 SSE
1109,USW00094079,42.0681,-101.4450,1140.0,NE,WHITMAN 5 ENE
1110,USW00094080,46.8947,-103.3769,844.6,ND,MEDORA 7 E
1111,USW00094081,45.5161,-103.3017,878.7,SD,BUFFALO 13 ESE
1112,USW00094082,40.2447,-108.9678,1847.7,CO,DINOSAUR 2 E
1113,USW00094084,48.9675,-102.1703,561.4,ND,NORTHGATE 5 ESE
1114,USW00094085,44.0194,-100.3531,647.4,SD,PIERRE 24 S
1115,USW00094088,44.5169,-104.4364,1765.4,WY,SUNDANCE 8 NNW
1116,USW00094107,42.5906,-117.8644,1234.4,OR,ST AP
1117,USW00094119,47.9742,-117.4283,667.8,WA,DEER PARK AP
1118,USW00094128,41.7872,-111.8533,1357.6,UT,LOGAN CACHE AP
1119,USW00094129,46.7439,-117.1086,777.5,WA,PULLMAN MOSCOW RGNL AP
1120,USW00094143,43.5317,-112.9422,1505.1,ID,FALLS 46 W
1121,USW00094173,44.5444,-110.4211,2388.1,WY,WY YELLOWSTONE LAKE
1122,USW00094176,47.6831,-117.3214,595.3,WA,SPOKANE FELTS FLD
1123,USW00094178,42.4819,-114.4869,1265.2,ID,FALLS SUN VLY RGNL AP
1124,USW00094182,44.8889,-116.1017,1528.0,ID,MCCALL AP
1125,USW00094185,43.5950,-118.9564,1261.9,OR,BURNS MUNI AP
1126,USW00094194,43.8339,-111.8045,1480.7,ID,REXBURG MADISON CO AP
1127,USW00094197,48.4608,-119.5167,395.0,WA,OMAK AP
1128,USW00094224,46.1569,-123.8825,2.7,OR,OR ASTORIA RGNL AP
1129,USW00094225,46.9728,-123.9303,3.7,WA,WA HOQUIAM BOWERMAN AP
1130,USW00094227,47.2381,-123.1408,82.6,WA,WA SHELTON SANDERSON FLD
1131,USW00094236,42.1469,-121.7242,1244.8,OR,KLAMATH FALLS INTL AP
1132,USW00094239,47.3978,-120.2014,374.6,WA,WA WENATCHEE PANGBORN AP
1133,USW00094240,47.9375,-124.5550,56.4,WA,WA QUILLAYUTE STATE AP
1134,USW00094248,47.4933,-122.2144,8.8,WA,RENTON MUNI AP
1135,USW00094261,45.5406,-122.9486,62.2,OR,OR PORTLAND-HILLSBORO AP
1136,USW00094266,48.1203,-123.4983,87.8,WA,PORT ANGELES INTL AP
1137,USW00094273,45.1947,-123.1339,48.5,OR,OR MCMINNVILLE MUNI AP
1138,USW00094274,47.2675,-122.5761,89.0,WA,TACOMA NARROWS AP
1139,USW00094276,48.5222,-123.0231,33.2,WA,FRIDAY HARBOR AP
1140,USW00094281,45.2486,-122.7686,59.7,OR,AURORA STATE AP
1141,USW00094290,47.6872,-122.2553,18.3,WA,SEATTLE SAND PT WSFO
1142,USW00094298,45.6208,-122.6572,9.1,WA,WA VANCOUVER PEARSON AP
1143,USW00094299,41.4914,-120.5644,1333.5,CA,ALTURAS MUNI AP
1144,USW00094623,43.9636,-69.7117,20.7,ME,WISCASSET AP
1145,USW00094624,41.6875,-69.9933,20.7,MA,CHATHAM MUNI AP
1146,USW00094626,45.4622,-69.5953,316.1,ME,ME GREENVILLE MAINE
1147,USW00094644,44.9281,-68.7006,38.7,ME,TOWN 2 W
1148,USW00094645,46.9600,-67.8833,224.6,ME,LIMESTONE 4 NNW
1149,USW00094700,44.5761,-71.1786,353.0,NH,NH BERLIN MUNI AP
1150,USW00094702,41.1583,-73.1289,1.5,CT,CT BRIDGEPORT SIKORSKY MEM
1151,USW00094704,42.5708,-77.7133,208.8,NY,NY DANSVILLE MUNI AP
1152,USW00094705,44.2033,-72.5794,343.2,VT,VT BARRE MONTPELIER AP
1153,USW00094720,41.6686,-70.2800,16.8,MA,MA HYANNIS BARNSTABLE MUNI AP
1154,USW00094723,42.7172,-71.1239,45.4,MA,LAWRENCE MUNI AP
1155,USW00094724,41.3931,-70.6150,20.7,MA,VINEYARD HAVEN AP
1156,USW00094725,44.9358,-74.8458,65.2,NY,MASSENA INTL AP
1157,USW00094726,41.6764,-70.9583,24.4,MA,NEW BEDFORD MUNI AP
1158,USW00094728,40.7789,-73.9692,39.6,NY,NEW YORK CNTRL PK TWR
1159,USW00094732,40.0819,-75.0111,30.5,PA,PHILADELPHIA NE AP
1160,USW00094740,44.3853,-74.2067,506.9,NY,SARANAC RGNL AP
1161,USW00094741,40.8500,-74.0614,2.7,NJ,TETERBORO AP
1162,USW00094745,41.0669,-73.7075,115.5,NY,WESTCHESTER CO AP
1163,USW00094746,42.2706,-71.8731,304.8,MA,MA WORCESTER RGNL AP
1164,USW00094765,43.6264,-72.3047,182.3,NH,LEBANON MUNI AP
1165,USW00094789,40.6386,-73.7622,3.4,NY,NEW YORK JFK INTL AP
1166,USW00094790,43.9922,-76.0217,96.9,NY,WATERTOWN INTL AP
1167,USW00094793,41.1667,-71.5833,33.5,RI,BLOCK ISLAND STATE AP
1168,USW00094794,43.1450,-75.3839,216.7,NY,ONEIDA CO AP
1169,USW00094814,44.3592,-84.6739,350.8,MI,MI HOUGHTON LK ROSCOMMON
1170,USW00094815,42.2347,-85.5519,264.6,MI,KALAMAZOO BATTLE CK INTL AP
1171,USW00094817,42.6650,-83.4181,297.5,MI,PONTIAC OAKLAND CO INTL AP
1172,USW00094818,42.7611,-87.8136,205.4,WI,RACINE BATTEN AP
1173,USW00094822,42.1928,-89.0931,222.5,IL,IL ROCKFORD GTR ROCKFORD
1174,USW00094823,40.4847,-80.2144,366.7,PA,PA PITTSBURGH INTL AP
1175,USW00094830,41.5886,-83.8014,203.9,OH,OH TOLEDO EXPRESS AP
1176,USW00094846,41.9950,-87.9336,200.6,IL,IL CHICAGO OHARE INTL AP
1177,USW00094847,42.2314,-83.3308,192.3,MI,MI DETROIT METRO AP
1178,USW00094849,45.0717,-83.5644,208.5,MI,ALPENA CO RGNL AP
1179,USW00094850,46.5311,-87.5483,430.1,MI,MI MARQUETTE
1180,USW00094855,43.9844,-88.5569,238.4,WI,OSHKOSH WITTMAN AP
1181,USW00094860,42.8939,-85.5447,237.1,MI,MI GRAND RAPIDS
1182,USW00094870,40.0397,-88.2778,229.8,IL,IL CHAMPAIGN WILLARD AP
1183,USW00094871,42.1244,-86.4267,196.0,MI,BENTON HARBOR AP
1184,USW00094889,42.2228,-83.7444,255.7,MI,ARBOR MUNI AP
1185,USW00094892,41.9144,-88.2464,229.8,IL,WEST CHICAGO DUPAGE AP
1186,USW00094893,45.8183,-88.1144,350.2,MI,MTN FORD AP
1187,USW00094895,40.2342,-85.3936,285.6,IN,MUNCIE DELAWARE CO AP
1188,USW00094898,44.0219,-82.7931,179.8,MI,PORT HOPE
1189,USW00094899,47.4667,-87.8833,190.8,MI,MI COPPER HARBOR
1190,USW00094908,42.3978,-90.7036,321.9,IA,IA DUBUQUE RGNL AP
1191,USW00094910,42.5544,-92.4011,264.6,IA,IA WATERLOO MUNI AP
1192,USW00094911,42.8783,-97.3633,359.7,SD,YANKTON 2 E
1193,USW00094918,41.3536,-96.0233,390.1,NE,OMAHA #1
1194,USW00094925,47.9667,-97.4000,276.1,ND,GRAND FORKS AF
1195,USW00094929,46.5486,-90.9189,251.8,WI,ASHLAND KENNEDY MEM AP
1196,USW00094931,47.3864,-92.8389,412.1,MN,MN HIBBING CHISHOLM HIBBING AP
1197,USW00094938,46.4047,-94.1308,372.2,MN,BRAINERD CROW WING CO AP
1198,USW00094943,43.7667,-99.3183,519.1,SD,SD CHAMBERLAIN MUNI AP
1199,USW00094946,41.4333,-99.6333,771.1,NE,BOW MUNI AP
1200,USW00094949,40.6044,-98.4272,591.3,NE,HASTINGS MUNI AP
1201,USW00094950,43.7667,-98.0333,397.2,SD,MITCHELL MUNI AP
1202,USW00094957,40.0803,-95.5919,298.7,NE,FALLS CITY BRENNER FLD
1203,USW00094958,41.6236,-98.9517,630.6,NE,ORD EVELYN SHARP FLD
1204,USW00094960,45.0619,-93.3508,262.4,MN,MPLS CRYSTAL AP
1205,USW00094961,48.7167,-94.6000,329.8,MN,BAUDETTE INTL AP
1206,USW00094963,44.8322,-93.4706,276.5,MN,MPLS FLYING CLOUD AP
1207,USW00094967,46.9006,-95.0678,437.1,MN,RAPIDS MUNI AP
1208,USW00094971,43.4075,-94.7461,401.4,IA,IA ESTHERVILLE MUNI AP
1209,USW00094973,46.0261,-91.4442,367.0,WI,HAYWARD MUNI AP
1210,USW00094978,41.7636,-96.1778,313.3,NE,TEKAMAH MUNI AP
1211,USW00094982,41.6117,-90.5808,229.8,IA,IA DAVENPORT
1212,USW00094985,44.6381,-90.1875,382.5,WI,MARSHFIELD MUNI AP
1213,USW00094988,42.1128,-92.9175,296.9,IA,IA MARSHALLTOWN MUNI AP
1214,USW00094989,41.9922,-93.6217,283.5,IA,MUNI AP
1215,USW00094990,43.3906,-99.8422,619.4,SD,WINNER WILEY FLD
1216,USW00094991,40.6331,-93.9019,344.7,IA,LAMONI MUNI AP
1217,USW00094992,47.7472,-90.3444,185.9,MN,GRAND MARAIS
1218,USW00094993,45.6689,-96.9914,353.9,SD,SISSETON MUNI AP
1219,USW00094994,43.1561,-90.6775,204.8,WI,BOSCOBEL AP
1220,USW00094995,40.8483,-96.5650,362.4,NE,LINCOLN 8 ENE
1221,USW00094996,40.6953,-96.8542,418.2,NE,LINCOLN 11 SW
